300	124063	4
300	103539	3
300	132491	4
300	83509	1
300	95938	2
300	121144	5
300	142562	3
300	121341	2
300	109199	3
300	103261	5
300	77564	4
300	117145	2
300	157047	6
300	106796	2
300	137133	7
300	149387	5
300	108152	3
300	118589	3
300	155027	2
300	122461	3
300	234253	1
300	71556	2
300	66614	1
300	88970	2
300	73930	5
300	67135	1
300	70829	4
300	67842	2
300	71042	1
300	67966	1
300	88769	4
300	100613	2
300	97696	5
300	109193	2
300	119038	3
300	102054	5
300	98746	3
300	133326	6
300	114743	1
300	140989	1
300	110621	3
300	140933	4
300	97026	6
300	99333	1
300	141903	7
300	131906	2
300	150772	3
300	111607	4
300	101526	8
300	99721	2
300	94219	4
300	216373	3
300	195966	1
300	152358	7
300	239893	5
300	252087	5
300	166383	3
300	176050	6
300	269069	7
300	226720	3
300	151219	4
300	118476	3
300	129712	5
300	239892	10
300	153597	2
300	135479	4
300	146532	1
300	326260	4
300	147529	3
300	207539	2
300	317522	1
300	101219	3
300	103267	5
300	129813	1
300	101252	3
300	113289	1
300	113318	1
300	127388	1
300	125493	2
300	105496	5
300	121362	4
300	171326	1
300	88126	1
300	150712	4
300	162306	3
300	151876	2
300	144253	7
300	143621	4
300	156846	1
300	126188	1
300	116824	4
300	307124	7
300	126145	2
300	163848	3
300	141938	2
300	110602	3
300	94625	3
300	125467	2
300	134378	4
300	103923	2
300	129171	6
300	103477	4
300	165157	2
300	130188	1
300	97744	5
300	137583	7
300	128922	2
300	154374	6
300	126495	1
300	100744	1
300	136265	4
300	117179	5
300	198710	3
300	126687	2
300	163298	4
300	240547	4
300	149975	4
300	185902	2
300	102397	4
300	263962	5
300	143277	3
300	171873	4
300	135985	2
300	188018	2
300	136482	6
300	136912	1
300	107042	3
300	132042	4
300	183932	1
300	139246	4
300	141535	3
400	191085	3
400	177037	2
400	160441	5
400	299473	1
400	216737	3
400	189016	5
400	153997	4
400	189456	8
400	260917	1
400	204806	3
400	160855	2
400	193310	5
400	214537	3
400	160396	3
400	145214	2
400	148064	2
400	132920	5
400	146559	4
400	163400	5
400	135415	3
400	148425	2
400	115377	1
400	172434	1
400	176692	1
400	188229	8
400	158777	1
400	152396	4
400	168087	4
400	199951	3
400	177953	2
400	359976	5
400	220480	6
400	281587	1
400	368979	4
400	258578	1
400	221155	4
400	246939	4
400	326637	4
400	262679	4
400	301504	3
400	145752	5
400	171279	6
400	184624	2
400	184778	3
400	149555	4
400	205625	4
400	201736	6
400	226619	6
400	178880	5
400	167046	3
400	181285	1
400	131414	2
400	190120	3
400	170382	4
400	192851	2
400	133711	4
400	196123	1
400	132574	2
400	191017	1
400	267258	3
400	150264	3
400	134275	3
400	155027	5
400	155522	3
400	154697	1
400	184126	2
400	232836	3
400	129701	3
400	150360	10
400	161839	1
400	186990	6
400	184678	5
400	222371	5
400	142784	2
400	243647	3
400	191213	3
400	175700	6
400	185825	3
400	177411	5
400	217898	3
400	335427	7
400	221301	4
400	200741	5
400	249946	1
400	289922	1
400	293481	3
400	265373	3
400	204535	4
400	288723	4
400	439368	2
400	122904	5
400	175083	1
400	215699	2
400	165592	6
400	133326	5
400	225773	2
400	207326	2
400	172129	1
400	162938	5
400	118341	2
400	147205	1
400	110334	5
400	93927	5
400	101967	3
400	109488	2
400	136555	1
400	170227	1
400	120814	1
400	139699	4
400	96244	3
400	163039	2
400	172907	2
400	202175	8
400	195230	2
400	201100	6
400	268111	1
400	174912	4
400	202389	1
400	150949	3
400	161422	4
400	210887	5
400	196178	1
400	326760	4
400	251504	7
400	196672	1
400	138382	10
400	189712	2
400	196753	3
400	186137	7
400	151175	2
400	116361	7
400	139609	5
400	110490	1
400	139373	2
400	104906	1
400	137755	2
400	148907	2
400	105605	1
400	117142	1
400	103023	3
400	234274	1
400	295131	1
400	275380	3
400	172824	2
400	257680	4
400	233345	2
400	176804	4
400	134857	6
400	204445	1
400	158187	8
400	179136	3
400	150841	3
400	145022	14
400	185653	2
400	184621	1
400	148495	5
400	149050	2
400	115620	1
400	126168	1
400	138642	3
400	233062	9
400	266264	9
400	160472	6
400	180504	3
400	289586	6
400	161592	4
400	282243	5
400	221248	2
400	216897	2
400	161268	1
400	173024	5
400	133590	2
400	130979	6
400	191104	4
400	144250	2
400	200095	4
400	144647	4
400	171706	2
400	206275	4
400	189104	4
400	203158	6
400	221591	2
400	150897	1
400	210848	1
400	144824	3
400	156625	4
400	177597	3
400	171525	6
400	214922	4
400	146594	4
400	97441	5
400	126871	3
400	96350	7
400	118109	1
400	104482	4
400	140109	3
400	117048	1
400	132539	4
400	174705	3
400	105256	4
500	203802	2
500	180776	1
500	248382	6
500	247985	6
500	225593	4
500	185240	4
500	206947	3
500	166843	8
500	209507	2
500	307689	1
500	366685	6
500	355268	2
500	267758	7
500	302795	5
500	292794	5
500	315432	4
500	271086	2
500	280459	5
500	504353	3
500	474400	5
500	281147	1
500	295800	2
500	273045	5
500	205377	6
500	284483	5
500	241132	2
500	210532	3
500	368400	5
500	260233	3
500	354654	4
500	404140	9
500	302937	4
500	424283	4
500	294286	4
500	292299	2
500	400811	7
500	271086	1
500	651507	1
500	280853	1
500	255079	1
500	142600	3
500	182579	2
500	180229	1
500	184333	3
500	174970	5
500	205843	4
500	197445	3
500	168746	2
500	176663	2
500	268562	1
500	257430	4
500	255675	2
500	197501	3
500	275016	4
500	265953	4
500	244266	4
500	301270	1
500	337877	3
500	260981	3
500	382569	4
500	218034	5
500	211397	3
500	383195	7
500	294908	1
500	360966	1
500	313476	1
500	218090	5
500	228018	2
500	222188	3
500	288454	2
500	443850	9
500	270623	6
500	196348	2
500	194491	1
500	320977	8
500	302042	1
500	293755	4
500	294062	3
500	238872	7
500	167185	6
500	232699	3
500	184949	7
500	288786	1
500	340054	2
500	347771	5
500	217571	6
500	153173	2
500	183127	3
500	191316	1
500	219330	3
500	177795	4
500	167234	2
500	171886	7
500	188982	7
500	161884	5
500	216093	3
500	162330	4
500	168265	3
500	241870	1
500	172341	3
500	358614	9
500	260011	4
500	334483	6
500	260380	8
500	330740	4
500	358107	1
500	277006	3
500	434129	2
500	284827	7
500	322810	1
500	222928	6
500	400957	5
500	214115	3
500	269208	4
500	343007	6
500	327371	9
500	219762	5
500	286367	3
500	259327	3
500	218077	1
500	433509	4
500	199208	3
500	280808	2
500	244029	8
500	360984	2
500	229213	1
500	228582	9
500	493456	1
500	222861	1
500	331134	1
500	217367	6
500	201713	5
500	294977	3
500	226313	5
500	207583	9
500	230488	1
500	313022	4
500	231331	4
500	255293	2
500	329758	4
500	357183	2
500	225380	5
500	235915	5
500	169011	2
500	174971	6
500	227171	1
500	304161	6
500	310826	1
500	284728	3
500	248435	3
500	385772	4
500	246693	3
500	199646	4
500	321521	9
500	323695	1
500	240333	1
500	213140	1
500	237809	2
500	286432	3
500	222649	1
500	198325	5
500	244945	4
500	267817	4
500	254961	1
500	193908	6
500	243716	7
500	205459	5
500	260109	8
500	281063	8
500	271152	6
500	220483	1
500	363409	1
500	200530	2
500	306947	2
500	229293	7
500	206612	3
500	230723	2
500	242874	4
500	227928	2
500	279901	1
500	278323	3
500	216569	2
500	250893	2
500	182115	2
500	175202	1
500	239877	2
500	195205	2
500	223908	2
500	184731	2
500	160335	1
500	198954	4
500	301902	1
500	267109	3
500	182342	4
500	285590	2
500	332264	1
500	307157	4
500	288160	3
500	200534	2
500	432672	4
600	446120	4
600	284261	8
600	372775	6
600	431369	5
600	512922	6
600	409530	2
600	486478	7
600	442053	5
600	401983	4
600	477708	1
600	236463	7
600	233858	5
600	316645	3
600	291758	4
600	241934	2
600	266608	10
600	310451	5
600	379252	7
600	323943	1
600	280685	1
600	266757	3
600	381107	3
600	316672	4
600	272321	8
600	405370	1
600	253783	3
600	262856	2
600	443817	3
600	257872	5
600	292014	4
600	252219	1
600	247270	4
600	392037	9
600	371926	3
600	181530	1
600	298280	8
600	262870	8
600	231697	2
600	208466	1
600	227816	3
600	452368	3
600	327681	9
600	326151	3
600	317027	1
600	464933	7
600	312044	4
600	399056	4
600	284616	5
600	307189	3
600	324799	4
600	258862	3
600	335303	4
600	359515	2
600	310348	2
600	401310	5
600	298078	2
600	224747	1
600	278014	1
600	327512	2
600	328873	3
600	223620	2
600	409190	3
600	353843	1
600	235599	1
600	236295	3
600	473595	3
600	292672	1
600	465178	5
600	386774	4
600	227941	8
600	295615	2
600	431762	3
600	274596	4
600	426404	6
600	308664	1
600	454761	6
600	332105	1
600	435922	5
600	323624	3
600	480533	2
600	248415	1
600	190045	2
600	313780	1
600	395585	3
600	203767	3
600	283696	1
600	286602	6
600	187630	1
600	251395	2
600	227241	3
600	322783	2
600	309626	1
600	184117	1
600	202541	1
600	232338	3
600	247783	6
600	281061	9
600	198883	1
600	252821	9
600	226714	3
600	264900	3
600	291423	3
600	215946	2
600	292320	2
600	237747	6
600	340596	7
600	349014	4
600	380499	2
600	264169	9
600	271796	3
600	236507	2
600	275402	6
600	461881	2
600	342436	4
600	522158	1
600	226451	2
600	279203	5
600	250116	4
600	313555	3
600	238878	1
600	378057	2
600	453354	5
600	262885	1
600	379236	2
600	364143	2
600	314831	4
600	389806	7
600	363936	5
600	340678	4
600	466411	1
600	437518	5
600	410995	4
600	349154	5
600	368568	3
600	476740	4
600	318391	3
600	314817	5
600	394793	3
600	322243	2
600	282952	5
600	245886	6
600	235759	1
600	369327	2
600	227599	3
600	232197	1
600	342165	9
600	274075	3
600	340693	2
600	387094	8
600	201967	2
600	311650	3
600	245887	3
600	227222	6
600	186765	5
600	164876	2
600	216296	3
600	183877	4
600	184596	2
600	222824	2
600	183518	5
600	210973	6
600	287583	2
600	218361	1
600	354647	1
600	299827	3
600	332308	2
600	265794	3
600	218841	3
600	296270	2
600	204543	3
600	395073	4
600	368645	1
600	333541	5
600	330327	1
600	549809	8
600	337956	7
600	407448	5
600	359795	5
600	361624	3
600	423324	10
600	292534	5
600	245476	1
600	451523	1
600	260763	2
600	302361	4
600	307484	3
600	294938	3
600	307287	4
600	184512	4
600	270918	1
600	226018	1
600	262086	6
600	333868	4
600	341625	2
600	243401	4
600	243635	3
600	312666	4
600	238428	2
600	267553	2
600	220296	3
700	320913	4
700	444155	2
700	357419	6
700	516646	3
700	360002	5
700	536531	1
700	493218	3
700	382191	3
700	442076	5
700	374464	7
700	816126	4
700	536060	3
700	424174	1
700	588710	6
700	418416	3
700	383142	3
700	424963	4
700	577383	6
700	480300	5
700	451419	4
700	324671	3
700	295013	1
700	338053	2
700	283910	5
700	278983	1
700	290082	2
700	330268	2
700	443311	3
700	266562	1
700	254144	2
700	283756	5
700	265425	4
700	262741	1
700	311043	1
700	260580	3
700	264812	2
700	291662	2
700	234338	3
700	358573	3
700	312345	3
700	512155	6
700	362092	4
700	447349	1
700	501413	3
700	449202	1
700	425779	4
700	339630	2
700	367484	1
700	478361	6
700	377185	5
700	264678	3
700	247791	2
700	314222	8
700	331848	2
700	280232	2
700	422482	2
700	383095	3
700	373514	2
700	318573	2
700	262688	7
700	371427	5
700	454777	1
700	338843	3
700	389468	8
700	367168	3
700	396658	4
700	349768	2
700	362878	3
700	344178	5
700	305524	3
700	480322	4
700	388546	4
700	297424	6
700	249866	3
700	407214	4
700	382137	3
700	571576	2
700	362509	3
700	413205	3
700	334355	6
700	386755	4
700	443157	1
700	328800	4
700	518083	3
700	511689	2
700	338549	2
700	339087	3
700	521664	4
700	307242	2
700	309584	3
700	268420	5
700	452044	3
700	238647	3
700	431764	3
700	246944	2
700	325296	3
700	325457	1
700	395911	1
700	457904	2
700	242536	4
700	469000	7
700	499309	6
700	541076	4
700	449307	4
700	455810	6
700	456578	3
700	412736	2
700	602521	2
700	356948	4
700	451013	2
700	504052	5
700	320185	2
700	410655	1
700	397884	1
700	257892	3
700	449052	1
700	290217	2
700	378282	3
700	485307	5
700	428805	3
700	353872	4
700	455493	2
700	337268	3
700	410018	6
700	286803	1
700	272287	5
700	420311	1
700	313190	2
700	314023	3
700	318385	3
700	291504	2
700	349681	6
700	284746	3
700	276128	3
700	265486	6
700	246083	4
700	191780	3
700	288839	3
700	367274	5
700	328213	3
700	678412	3
700	535595	3
700	438692	2
700	489848	2
700	745712	1
700	606525	3
700	405030	2
700	564102	4
700	548850	3
700	490872	3
700	490448	2
700	493963	4
700	390167	2
700	388049	2
700	389061	3
700	265282	2
700	524856	3
700	298238	1
700	416042	1
700	377391	3
700	375977	3
700	435926	3
700	439582	5
700	387937	2
700	338230	6
700	292154	2
700	378717	4
700	519399	2
700	396574	2
700	320980	2
700	468663	2
700	443415	2
700	474051	7
700	299777	2
700	362772	6
700	270836	4
700	361610	5
700	343521	3
700	265088	1
700	295472	4
700	438078	5
700	344181	2
700	446054	5
700	480335	11
700	479901	1
700	532027	4
700	367549	5
700	481639	1
700	460142	6
700	401939	2
700	502143	2
700	330184	3
700	471036	3
700	424789	4
700	395855	3
700	344635	4
700	349668	1
700	380069	6
700	362099	5
700	584756	1
800	414539	6
800	340904	3
800	469437	8
800	474716	1
800	419686	5
800	354444	2
800	322952	1
800	357293	3
800	670642	4
800	405015	9
800	545064	2
800	476725	1
800	403642	7
800	398928	1
800	555352	8
800	617605	4
800	450164	3
800	424861	4
800	513348	4
800	404384	5
800	694679	10
800	539503	8
800	603602	2
800	580406	8
800	730531	4
800	551706	2
800	675522	4
800	663652	2
800	531163	5
800	776184	2
800	591991	4
800	644326	6
800	440120	5
800	427725	3
800	491405	2
800	413994	2
800	350914	2
800	462566	2
800	557481	3
800	418832	2
800	374647	4
800	333321	4
800	382517	2
800	427502	4
800	341770	1
800	665332	4
800	265287	3
800	664866	4
800	249570	1
800	394829	5
800	448758	1
800	501539	6
800	433089	3
800	721576	5
800	452883	3
800	525144	3
800	535229	6
800	911947	4
800	541437	4
800	475223	1
800	518079	5
800	417271	4
800	464589	2
800	426973	3
800	531143	9
800	377444	6
800	475658	4
800	616521	6
800	443414	1
800	306850	1
800	258302	4
800	361106	5
800	251761	3
800	473952	5
800	592065	2
800	359225	5
800	460314	4
800	329733	6
800	360171	1
800	313410	7
800	677986	5
800	296552	2
800	557296	2
800	404697	4
800	506458	4
800	390070	6
800	363264	5
800	388726	2
800	583459	6
800	352611	6
800	441984	2
800	540606	1
800	546634	3
800	558084	7
800	429628	7
800	803616	5
800	454916	1
800	451786	4
800	465402	6
800	515844	6
800	568631	1
800	780936	2
800	873348	5
800	928039	6
800	825465	6
800	547827	9
800	550287	1
800	403418	3
800	696300	8
800	694632	3
800	480227	1
800	435685	3
800	361240	6
800	490395	3
800	377227	3
800	335419	3
800	399635	4
800	523149	10
800	363370	1
800	448925	4
800	412925	1
800	388679	5
800	528232	5
800	355214	3
800	372379	5
800	387557	3
800	467997	2
800	351087	4
800	427261	1
800	456298	7
800	437702	1
800	488359	1
800	562535	4
800	413062	8
800	380708	2
800	347062	4
800	382945	4
800	319136	5
800	307954	1
800	273900	2
800	598674	8
800	599483	8
800	573888	2
800	486772	2
800	492524	4
800	659478	2
800	417272	4
800	500588	4
800	891156	2
800	701837	5
800	352193	1
800	445929	3
800	413329	1
800	345101	1
800	331492	2
800	482169	2
800	368936	3
800	343999	2
800	401033	6
800	655143	3
800	269777	5
800	231438	6
800	359067	1
800	285099	5
800	279999	4
800	311238	2
800	248117	2
800	297007	8
800	410957	3
800	237399	2
800	326854	1
800	302417	2
800	474378	2
800	361590	1
800	377549	2
800	311363	5
800	423003	2
800	342751	5
800	406213	3
800	389987	2
800	336190	7
800	285937	2
800	323727	3
800	372657	3
800	510086	3
800	350838	2
800	343926	2
800	380567	1
800	411518	1
800	390658	5
800	460664	2
800	379504	3
800	677078	6
800	373462	4
800	529311	4
800	486732	7
800	475184	6
800	483392	1
800	403953	3
800	411455	3
900	384824	2
900	390423	3
900	558044	3
900	605850	2
900	563537	2
900	547843	3
900	503714	1
900	427015	6
900	496349	2
900	380794	2
900	494264	2
900	359268	4
900	509628	2
900	378567	2
900	437394	1
900	497245	3
900	507423	1
900	455388	3
900	403565	2
900	457107	5
900	435296	2
900	520522	5
900	469274	8
900	599249	5
900	449849	5
900	643791	3
900	576936	2
900	496065	1
900	521429	6
900	477463	1
900	386698	3
900	400307	3
900	347304	3
900	348547	1
900	484218	1
900	342044	1
900	529672	4
900	387502	3
900	420476	9
900	427335	7
900	568605	2
900	415055	3
900	517300	4
900	555334	2
900	714986	6
900	504932	2
900	553848	5
900	455159	2
900	391601	2
900	597213	3
900	347701	2
900	405574	4
900	428808	3
900	455313	1
900	455350	1
900	523479	3
900	286814	4
900	310953	4
900	402772	3
900	348389	1
900	557188	4
900	612665	6
900	520553	8
900	498345	4
900	504880	3
900	541493	3
900	680701	2
900	524444	2
900	592915	3
900	434535	2
900	404860	1
900	475015	1
900	747750	2
900	545450	7
900	378431	4
900	534267	3
900	565739	7
900	323274	4
900	632811	8
900	439506	2
900	528672	4
900	536266	4
900	482660	3
900	485339	7
900	527131	2
900	668263	1
900	616872	11
900	482702	3
900	441628	4
900	412735	3
900	540375	3
900	635983	3
900	513640	5
900	538491	1
900	528886	1
900	397437	4
900	548936	6
900	551313	2
900	566305	3
900	470504	3
900	557019	3
900	479964	3
900	827233	2
900	736717	5
900	572623	2
900	539934	5
900	663230	2
900	607842	2
900	651040	1
900	671246	3
900	472339	1
900	634160	3
900	1.08E+06	2
900	388514	3
900	457497	2
900	667122	1
900	598331	1
900	552403	1
900	488614	5
900	498958	4
900	512183	3
900	547422	2
900	447745	5
900	500813	5
900	434540	2
900	508105	2
900	518297	5
900	520723	1
900	690526	3
900	634372	3
900	710776	7
900	660782	1
900	634759	3
900	876667	8
900	619358	5
900	496217	3
900	721636	9
900	773666	7
900	573599	3
900	610653	7
900	733777	5
900	536787	3
900	653797	2
900	411703	2
900	536689	11
900	510566	2
900	499844	3
900	638919	5
900	402214	5
900	633337	7
900	717553	4
900	646724	4
900	692626	7
900	719308	1
900	671869	5
900	797617	3
900	588795	3
900	606745	3
900	625502	2
900	627547	3
900	714261	5
900	492547	2
900	567167	6
900	632753	2
900	527423	6
900	759932	3
900	573634	1
900	498317	5
900	600256	2
900	840607	4
900	816131	4
900	468029	4
900	695154	10
900	505165	2
900	486716	4
900	624203	6
900	630469	1
900	767866	8
900	636063	2
900	671315	1
900	743231	4
900	531221	1
900	553388	2
900	453358	7
900	481799	2
900	562336	1
900	407284	1
900	481067	1
900	475242	5
900	453787	4
900	574382	3
900	621099	3
900	499765	2
900	599881	2
900	595979	5
900	569981	4
900	497529	2
900	435348	3
900	823466	5
900	673275	5
1000	1.06E+06	8
1000	885146	5
1000	543149	2
1000	838238	2
1000	528976	3
1000	598319	3
1000	570628	4
1000	635080	5
1000	735428	2
1000	727380	1
1000	556439	4
1000	704774	4
1000	491449	6
1000	505750	2
1000	621137	2
1000	428193	3
1000	696249	3
1000	665415	1
1000	507129	8
1000	490987	3
1000	440431	1
1000	495866	3
1000	465945	1
1000	672416	4
1000	660368	6
1000	598718	1
1000	632469	5
1000	607151	6
1000	692630	1
1000	461841	6
1000	632157	3
1000	556781	2
1000	670204	4
1000	686948	4
1000	684680	4
1000	575752	2
1000	646256	3
1000	550709	6
1000	717185	10
1000	993831	2
1000	602279	3
1000	720085	2
1000	384333	1
1000	762300	7
1000	510381	4
1000	531501	6
1000	573795	6
1000	577004	3
1000	474467	2
1000	620308	3
1000	736100	5
1000	774720	4
1000	504362	5
1000	575299	1
1000	745546	1
1000	875769	3
1000	483224	5
1000	551224	4
1000	574897	3
1000	691540	2
1000	571217	1
1000	806737	6
1000	831089	1
1000	860460	1
1000	776149	6
1000	502137	4
1000	635029	2
1000	801780	2
1000	682053	2
1000	807265	4
1000	608247	2
1000	746639	5
1000	603398	1
1000	688704	3
1000	591475	2
1000	700530	4
1000	641754	2
1000	805083	4
1000	779066	3
1000	557224	2
1000	804650	2
1000	661749	3
1000	590389	2
1000	450498	5
1000	675765	6
1000	683255	8
1000	538856	4
1000	590504	3
1000	538181	2
1000	663615	2
1000	526398	2
1000	598690	2
1000	401100	2
1000	405698	2
1000	410252	2
1000	537099	6
1000	555222	2
1000	552795	2
1000	418375	4
1000	438699	1
1000	526252	7
1000	526891	4
1000	508247	5
1000	774190	2
1000	686323	3
1000	865218	2
1000	643958	4
1000	437139	4
1000	648834	1
1000	623557	4
1000	632053	2
1000	816233	4
1000	621436	1
1000	533131	2
1000	654876	5
1000	777531	3
1000	550039	1
1000	491376	2
1000	742498	3
1000	511509	3
1000	597684	4
1000	764674	5
1000	503394	9
1000	489549	4
1000	599245	6
1000	479749	12
1000	580805	9
1000	573547	6
1000	578031	1
1000	664201	5
1000	829527	2
1000	1.02E+06	2
1000	633981	7
1000	732639	1
1000	639035	8
1000	581208	4
1000	817337	2
1000	682897	7
1000	764767	5
1000	754418	6
1000	652285	7
1000	780540	5
1000	706228	5
1000	530410	3
1000	898180	2
1000	581902	1
1000	531386	5
1000	677232	9
1000	940566	1
1000	445245	4
1000	469634	3
1000	614870	6
1000	520816	2
1000	613105	4
1000	642746	5
1000	562160	3
1000	588784	5
1000	558869	2
1000	592472	2
1000	572326	2
1000	649253	1
1000	634003	4
1000	445292	5
1000	542983	3
1000	551156	2
1000	506936	2
1000	616501	4
1000	513653	2
1000	584495	3
1000	718075	7
1000	400242	4
1000	482399	5
1000	800774	2
